date,SPY,QQQ,IWM,EFA,EEM,VNQ,TLT,IEF,GLD,USO
2016-12-06 05:00:00,221.7,116.88,134.59,57.66,35.6,81.11,119.38,105.18,111.43,90.32
2016-12-07 05:00:00,224.6,118.36,135.9,58.52,36.2,82.73,120.4,105.53,111.83,88.72
2016-12-08 05:00:00,225.15,118.57,138.04,58.47,36.36,83.3,118.98,105.13,111.57,90.48
2016-12-09 05:00:00,226.51,119.5,138.31,58.72,36.17,83.21,117.5,104.59,110.4,91.52
2016-12-12 05:00:00,226.25,118.96,136.85,58.46,35.93,83.76,117.72,104.61,110.82,92.96
2016-12-13 05:00:00,227.76,120.46,136.86,59.09,36.33,83.72,118.14,104.67,110.45,93.84
2016-12-14 05:00:00,225.88,120.21,135.15,58.22,35.25,81.89,116.82,103.8,108.83,90.56
2016-12-15 05:00:00,226.81,120.4,136.16,58.09,35.31,81.41,117.41,103.51,107.34,90.88
2016-12-16 05:00:00,225.04,119.6,135.91,58.13,35.15,82.63,117.14,103.64,108.05,92.4
2016-12-19 05:00:00,225.53,120.09,136.8,58.04,34.91,83.52,118.4,104.12,108.59,92.0
2016-12-20 05:00:00,226.4,120.55,137.96,58.24,35.03,83.71,117.81,103.9,107.79,92.96
2016-12-21 05:00:00,225.77,120.46,137.06,57.66,34.49,82.44,118.33,104.07,107.85,91.52
2016-12-22 05:00:00,225.38,120.12,135.32,57.53,34.08,80.61,117.81,103.86,107.59,91.68
2016-12-23 05:00:00,225.71,120.2,136.04,57.68,34.28,80.82,118.05,103.96,107.93,92.48
2016-12-27 05:00:00,226.27,120.82,136.65,57.61,34.43,80.99,117.67,103.81,108.56,93.84
2016-12-28 05:00:00,224.4,119.88,135.25,57.39,34.69,80.5,118.53,104.19,108.86,94.0
2016-12-29 05:00:00,224.35,119.71,135.37,57.53,35.26,81.5,118.95,104.51,110.29,93.76
2016-12-30 05:00:00,223.53,118.48,134.85,57.73,35.01,82.53,119.13,104.82,109.61,93.76
2017-01-03 05:00:00,225.24,119.54,135.52,58.09,35.43,82.8,119.64,104.77,110.47,91.52
2017-01-04 05:00:00,226.58,120.19,137.78,58.75,35.7,84.01,120.1,104.89,110.86,92.64
2017-01-05 05:00:00,226.4,120.87,136.19,59.25,36.09,84.28,121.98,105.57,112.58,93.6
2017-01-06 05:00:00,227.21,121.93,135.69,59.05,35.94,84.29,120.86,105.09,111.75,93.44
2017-01-09 05:00:00,226.46,122.33,134.8,58.96,35.91,83.53,121.83,105.49,112.67,90.48
2017-01-10 05:00:00,226.46,122.6,136.09,58.97,36.12,82.82,121.75,105.44,113.15,88.56
2017-01-11 05:00:00,227.1,122.93,136.33,59.28,36.55,82.31,122.16,105.56,113.5,90.96
2017-01-12 05:00:00,226.53,122.74,135.28,59.37,36.71,82.73,121.89,105.62,113.91,92.32
2017-01-13 05:00:00,227.05,123.16,136.26,59.59,36.68,82.61,121.31,105.39,114.21,91.28
2017-01-17 05:00:00,226.25,122.79,134.41,59.37,36.66,83.25,122.58,105.92,115.85,91.44
2017-01-18 05:00:00,226.75,123.04,134.85,59.2,36.46,83.39,121.01,105.17,114.87,89.28
2017-01-19 05:00:00,225.91,122.98,133.75,59.05,36.35,82.54,120.18,104.77,114.77,89.36
2017-01-20 05:00:00,226.74,123.25,134.44,59.39,36.42,83.14,119.94,104.82,115.05,91.12
2017-01-23 05:00:00,226.15,123.35,133.88,59.54,36.96,83.84,121.14,105.37,115.79,90.56
2017-01-24 05:00:00,227.6,124.18,135.93,59.69,37.19,83.86,120.31,104.97,115.27,90.96
2017-01-25 05:00:00,229.57,125.43,137.21,60.31,37.6,83.31,118.8,104.45,114.32,90.48
2017-01-26 05:00:00,229.33,125.56,136.66,60.07,37.44,83.15,119.2,104.59,113.26,92.24
2017-01-27 05:00:00,228.97,125.8,136.19,59.97,37.47,82.34,119.63,104.72,113.49,91.2
2017-01-30 05:00:00,227.55,124.82,134.29,59.54,37.27,81.78,119.27,104.69,113.97,90.24
2017-01-31 05:00:00,227.53,124.57,135.23,59.63,37.34,82.37,120.1,105.05,115.55,90.56
2017-02-01 05:00:00,227.62,125.43,135.15,59.87,37.36,81.38,119.1,104.69,115.2,91.84
2017-02-02 05:00:00,227.77,125.32,134.81,59.9,37.52,82.35,119.05,104.73,115.84,92.08
2017-02-03 05:00:00,229.34,125.68,136.87,60.14,37.75,82.8,119.0,104.81,116.13,92.32
2017-02-06 05:00:00,228.93,125.83,135.84,59.71,37.66,82.66,119.72,105.31,117.7,91.04
2017-02-07 05:00:00,228.94,126.29,135.24,59.65,37.47,82.37,120.6,105.5,117.46,89.52
2017-02-08 05:00:00,229.24,126.5,135.0,59.75,37.7,83.02,122.24,105.93,118.19,89.84
2017-02-09 05:00:00,230.6,126.96,136.9,60.0,37.87,83.22,120.83,105.3,117.29,90.8
2017-02-10 05:00:00,231.51,127.38,137.94,60.14,38.22,83.81,120.76,105.23,117.6,92.0
2017-02-13 05:00:00,232.77,128.1,138.3,60.38,38.34,83.84,120.38,105.07,116.8,90.56
2017-02-14 05:00:00,233.7,128.53,138.76,60.29,38.38,83.4,119.51,104.69,116.93,91.04
2017-02-15 05:00:00,234.92,129.29,139.59,60.52,38.69,83.12,118.96,104.49,117.45,90.88
2017-02-16 05:00:00,234.72,129.25,139.2,60.66,38.55,83.61,119.61,104.91,118.08,91.28
2017-02-17 05:00:00,235.09,129.81,139.11,60.5,38.39,83.77,120.32,105.19,117.68,91.12
2017-02-21 05:00:00,236.49,130.45,140.2,60.7,38.81,84.84,120.11,105.14,117.75,92.32
2017-02-22 05:00:00,236.28,130.5,139.58,60.7,38.93,84.56,120.31,105.31,117.91,90.88
2017-02-23 05:00:00,236.44,130.01,138.75,60.83,38.94,85.0,120.67,105.59,118.94,92.24
2017-02-24 05:00:00,236.74,130.26,138.65,60.39,38.48,85.4,122.01,106.08,119.7,91.68
2017-02-27 05:00:00,237.11,130.42,140.0,60.43,38.36,85.85,121.29,105.7,119.12,91.76
2017-02-28 05:00:00,236.47,130.02,137.84,60.34,37.99,85.26,121.74,105.65,119.23,91.6
2017-03-01 05:00:00,239.78,131.44,140.36,60.97,38.58,85.0,119.47,104.77,119.06,91.2
2017-03-02 05:00:00,238.27,130.78,138.75,60.57,37.9,84.54,119.04,104.47,117.58,89.36
2017-03-03 05:00:00,238.42,131.02,138.65,60.93,38.19,84.21,119.35,104.57,117.51,90.32
2017-03-06 05:00:00,237.71,130.73,137.7,60.74,38.21,83.83,118.78,104.55,116.72,90.24
2017-03-07 05:00:00,237.0,130.51,136.8,60.53,38.25,83.43,118.42,104.4,115.78,90.16
2017-03-08 05:00:00,236.56,130.74,135.9,60.31,37.89,81.89,117.78,104.05,115.06,85.36
2017-03-09 05:00:00,236.86,130.84,135.36,60.54,37.59,80.66,116.84,103.76,114.47,84.24
2017-03-10 05:00:00,237.69,131.39,135.96,61.05,38.01,80.41,117.25,103.98,114.72,82.32
2017-03-13 04:00:00,237.81,131.61,136.28,61.37,38.54,80.61,116.51,103.72,114.74,82.24
2017-03-14 04:00:00,236.9,131.29,135.63,60.9,38.32,80.59,117.07,103.83,114.12,81.52
2017-03-15 04:00:00,238.95,132.1,137.73,61.77,39.32,82.22,118.5,104.74,116.25,83.04
2017-03-16 04:00:00,238.48,132.01,137.91,62.07,39.56,82.06,117.9,104.45,116.73,82.88
2017-03-17 04:00:00,237.03,131.69,138.46,62.23,39.49,82.44,118.64,104.73,116.99,82.64
2017-03-20 04:00:00,236.77,131.81,137.7512,62.1037,39.985,82.2991,119.15,104.9877,117.5645,82.204
2017-03-21 04:00:00,233.73,129.81,133.97,61.82,39.51,82.01,120.14,105.33,118.54,80.88
2017-03-22 04:00:00,234.28,130.69,134.0,61.83,39.7,81.37,120.62,105.53,118.83,80.96
2017-03-23 04:00:00,234.03,130.36,134.78,61.97,39.71,81.97,120.45,105.42,118.67,80.08
2017-03-24 04:00:00,233.86,130.63,134.49,62.14,39.81,81.88,120.88,105.48,118.86,80.72
2017-03-27 04:00:00,233.62,130.84,134.74,62.3,39.7,81.14,121.43,105.74,119.53,80.32
2017-03-28 04:00:00,235.32,131.64,135.79,62.6,39.81,81.49,120.62,105.38,119.04,81.2
2017-03-29 04:00:00,235.54,132.25,136.23,62.6,39.88,81.95,121.34,105.68,119.33,82.96
2017-03-30 04:00:00,236.29,132.47,137.26,62.38,39.67,82.1,120.36,105.38,118.47,84.56
2017-03-31 04:00:00,235.74,132.38,137.48,62.29,39.39,82.59,120.71,105.59,118.72,85.12
2017-04-03 04:00:00,235.33,132.3,136.03,62.2,39.61,82.83,121.67,105.95,119.35,84.4
2017-04-04 04:00:00,235.48,132.51,135.87,62.18,39.63,82.83,121.01,105.8,119.62,85.68
2017-04-05 04:00:00,234.78,131.97,134.33,61.85,39.51,82.95,121.38,106.0,119.62,85.44
2017-04-06 04:00:00,235.44,132.04,135.58,61.86,39.44,83.39,121.2,105.93,119.18,86.88
2017-04-07 04:00:00,235.2,131.97,135.52,61.82,39.37,83.51,120.71,105.61,119.46,87.68
2017-04-10 04:00:00,235.34,132.02,135.82,61.75,39.21,84.03,121.27,105.8,119.46,89.12
2017-04-11 04:00:00,235.06,131.45,136.9,62.04,39.12,84.61,122.42,106.29,121.19,89.36
2017-04-12 04:00:00,234.03,130.92,135.04,61.99,39.31,84.46,123.09,106.62,122.02,88.88
2017-04-13 04:00:00,232.51,130.4,133.72,61.59,39.14,84.27,123.47,106.94,122.6,89.04
2017-04-17 04:00:00,234.57,131.48,135.29,61.97,39.55,85.29,123.09,106.77,122.24,88.48
2017-04-18 04:00:00,233.87,131.28,135.32,61.69,39.05,85.52,124.7,107.38,122.82,88.32
2017-04-19 04:00:00,233.44,131.49,135.79,61.44,38.81,85.4,124.02,107.1,121.73,84.96
2017-04-20 04:00:00,235.34,132.59,137.52,61.93,39.29,85.41,123.54,106.86,121.96,84.32
2017-04-21 04:00:00,234.59,132.56,137.21,61.97,39.29,85.1,123.54,106.91,122.31,82.56
2017-04-24 04:00:00,237.17,134.16,138.92,63.54,39.85,84.16,122.93,106.69,121.48,82.0
2017-04-25 04:00:00,238.55,135.13,140.27,63.99,40.2,84.51,121.45,106.14,120.25,82.88
2017-04-26 04:00:00,238.4,134.94,140.99,63.81,40.05,83.88,122.12,106.42,120.84,82.08
2017-04-27 04:00:00,238.6,135.75,140.95,63.87,40.0,83.66,122.08,106.49,120.39,81.92
2017-04-28 04:00:00,238.08,135.99,139.06,63.8,40.06,82.79,122.35,106.6,120.77,81.92
2017-05-01 04:00:00,238.68,137.2,139.86,64.06,40.29,83.28,121.08,106.21,119.67,81.2
2017-05-02 04:00:00,238.77,137.43,139.15,64.39,40.58,83.14,121.7,106.43,119.65,79.36
2017-05-03 04:00:00,238.48,136.99,138.29,64.26,40.31,82.03,121.78,106.21,117.98,79.44
2017-05-04 04:00:00,238.76,137.04,138.1,64.87,39.86,81.63,121.18,105.97,116.79,75.68
2017-05-05 04:00:00,239.7,137.54,138.99,65.59,40.19,82.4,121.29,105.99,117.01,77.28
2017-05-08 04:00:00,239.66,137.84,138.41,65.1,40.18,81.82,120.63,105.73,116.75,77.36
2017-05-09 04:00:00,239.44,138.32,138.35,64.94,40.69,81.38,120.62,105.61,116.05,76.56
2017-05-10 04:00:00,239.87,138.4,139.21,65.04,40.96,82.02,120.48,105.57,116.04,78.88
2017-05-11 04:00:00,239.38,138.29,138.24,64.88,41.05,81.61,120.48,105.65,116.5,79.52
2017-05-12 04:00:00,238.98,138.6,137.51,65.24,41.22,81.28,121.39,106.19,116.83,79.6
2017-05-15 04:00:00,240.3,139.04,138.58,65.57,41.64,81.52,121.06,106.12,117.14,81.36
2017-05-16 04:00:00,240.08,139.62,138.63,65.99,41.68,80.97,121.51,106.26,117.65,80.88
2017-05-17 04:00:00,235.82,136.07,134.89,65.24,40.97,81.3,123.28,107.11,119.79,81.52
2017-05-18 04:00:00,236.77,137.26,135.38,65.35,40.29,81.75,123.42,107.08,118.81,82.08
2017-05-19 04:00:00,238.31,137.84,136.03,66.11,41.15,82.19,123.71,107.05,119.4,83.84
2017-05-22 04:00:00,239.52,139.0,136.95,66.19,41.19,82.51,123.37,106.93,119.9,84.32
2017-05-23 04:00:00,240.05,139.14,137.4,66.2,41.23,82.58,122.54,106.65,119.14,85.12
2017-05-24 04:00:00,240.61,139.78,137.49,66.24,41.39,83.25,123.23,106.87,119.61,84.8
2017-05-25 04:00:00,241.76,140.97,137.58,66.24,41.59,83.26,123.27,106.93,119.48,80.32
2017-05-26 04:00:00,241.71,141.22,137.54,66.05,41.74,82.66,123.48,107.0,120.54,82.24
2017-05-30 04:00:00,241.5,141.34,136.46,65.98,41.52,82.14,124.09,107.27,120.14,81.92
2017-05-31 04:00:00,241.44,141.29,136.32,66.06,41.2,82.19,124.4,107.32,120.62,79.68
2017-06-01 04:00:00,243.36,141.84,138.95,66.49,41.55,82.62,124.15,107.1,120.72,79.28
2017-06-02 04:00:00,244.17,143.46,139.85,67.22,41.76,83.47,125.62,107.57,121.61,78.88
2017-06-05 04:00:00,243.99,143.43,138.98,66.85,41.71,83.11,124.84,107.39,121.73,78.4
2017-06-06 04:00:00,243.21,142.86,138.85,66.66,41.73,82.71,125.52,107.73,123.1,79.76
2017-06-07 04:00:00,243.66,143.42,138.98,66.68,41.68,83.29,124.92,107.53,122.45,75.68
2017-06-08 04:00:00,243.78,143.57,140.88,66.56,41.93,83.09,124.59,107.36,121.65,75.44
2017-06-09 04:00:00,243.41,139.98,141.61,66.31,41.61,83.67,124.4,107.26,120.54,75.92
2017-06-12 04:00:00,243.36,139.23,141.38,66.06,41.39,84.42,124.36,107.24,120.36,76.16
2017-06-13 04:00:00,244.55,140.36,142.1,66.57,41.59,84.61,124.38,107.28,120.48,76.8
2017-06-14 04:00:00,244.24,139.75,141.26,66.52,41.58,84.73,126.3,107.84,119.82,73.84
2017-06-15 04:00:00,243.77,139.13,140.54,65.83,41.15,85.16,126.1,107.65,119.32,73.44
2017-06-16 04:00:00,242.64,138.15,140.19,66.39,41.22,84.94,126.35,107.71,119.34,73.92
2017-06-19 04:00:00,244.66,140.46,141.23,66.66,41.63,84.95,126.17,107.41,118.43,72.96
2017-06-20 04:00:00,243.01,139.36,139.8,65.07,40.98,84.75,127.3,107.68,118.18,71.6
2017-06-21 04:00:00,242.95,140.74,139.45,64.99,41.07,84.58,127.56,107.67,118.52,69.68
2017-06-22 04:00:00,242.84,140.7,139.98,64.98,41.28,84.66,127.84,107.77,118.92,70.24
2017-06-23 04:00:00,243.13,141.24,140.91,65.14,41.5,84.15,127.78,107.8,119.43,70.88
2017-06-26 04:00:00,243.29,140.58,141.08,65.25,41.9,84.75,128.26,107.89,118.36,71.44
2017-06-27 04:00:00,241.33,138.03,139.84,65.24,41.41,83.99,126.89,107.36,118.81,72.8
2017-06-28 04:00:00,243.49,140.02,141.98,65.81,41.73,84.19,126.47,107.26,118.9,73.6
2017-06-29 04:00:00,241.35,137.59,141.14,65.16,41.2,83.23,125.41,106.86,118.32,73.68
2017-06-30 04:00:00,241.8,137.64,140.92,65.2,41.39,83.23,125.12,106.61,118.02,76.0
2017-07-03 04:00:00,242.21,136.19,142.1,65.12,41.63,84.29,124.46,106.06,116.09,76.96
2017-07-05 04:00:00,242.77,137.53,141.59,65.12,41.55,83.1,124.49,106.14,116.52,74.0
2017-07-06 04:00:00,240.55,136.29,139.14,64.83,41.05,81.54,123.46,105.94,116.47,74.48
2017-07-07 04:00:00,242.11,137.76,140.49,64.84,41.13,82.0,122.72,105.77,115.28,72.8
2017-07-10 04:00:00,242.37,138.66,139.88,65.0,41.52,81.25,122.9,105.91,115.47,73.04
2017-07-11 04:00:00,242.19,139.05,140.29,65.15,41.86,81.16,123.11,106.05,115.62,74.16
2017-07-12 04:00:00,244.01,140.7,141.37,65.67,42.67,82.16,123.96,106.36,116.03,74.64
2017-07-13 04:00:00,244.42,141.01,141.49,65.86,42.88,82.29,123.18,106.25,115.82,75.76
2017-07-14 04:00:00,245.56,142.12,141.73,66.32,43.42,83.08,123.33,106.4,116.77,76.72
2017-07-17 04:00:00,245.53,142.19,142.06,66.19,43.22,83.75,123.67,106.53,117.29,75.6
2017-07-18 04:00:00,245.66,143.14,141.69,66.25,43.35,83.57,124.75,106.92,118.11,76.32
2017-07-19 04:00:00,246.99,143.98,143.1,66.54,43.71,84.2,124.8,106.92,118.08,77.52
2017-07-20 04:00:00,247.1,144.17,143.2,66.81,43.66,83.81,125.16,106.95,118.24,76.88
2017-07-21 04:00:00,246.88,144.11,142.55,66.55,43.63,83.75,125.69,107.14,119.26,74.72
2017-07-24 04:00:00,246.82,144.77,142.75,66.37,43.76,83.59,125.2,107.07,119.31,76.0
2017-07-25 04:00:00,247.42,144.4,144.05,66.46,43.65,83.7,123.57,106.47,118.92,78.48
2017-07-26 04:00:00,247.43,144.87,143.25,66.87,44.01,84.28,123.77,106.81,119.88,79.68
2017-07-27 04:00:00,247.2,143.96,142.34,66.72,43.77,84.38,123.16,106.64,119.79,80.48
2017-07-28 04:00:00,246.91,143.84,141.96,66.79,43.75,84.15,123.89,106.82,120.69,81.36
2017-07-31 04:00:00,246.77,143.23,141.51,66.93,43.8,84.26,124.04,106.85,120.75,82.24
2017-08-01 04:00:00,247.32,143.56,141.78,67.3,43.93,84.64,124.64,106.95,120.65,80.72
2017-08-02 04:00:00,247.44,143.95,140.23,67.33,43.97,83.87,124.71,106.85,120.4,81.12
2017-08-03 04:00:00,246.96,143.39,139.53,67.37,43.79,83.7,126.0,107.22,120.59,80.16
2017-08-04 04:00:00,247.41,143.65,140.21,67.46,43.95,83.98,124.93,106.93,119.65,81.04
2017-08-07 04:00:00,247.87,144.56,140.44,67.49,44.25,83.89,125.07,106.99,119.51,80.8
2017-08-08 04:00:00,247.26,144.31,140.0,67.13,44.26,83.49,124.62,106.9,119.86,80.48
2017-08-09 04:00:00,247.25,144.12,138.79,67.02,43.86,83.21,125.3,107.03,121.31,81.2
2017-08-10 04:00:00,243.76,141.03,136.27,66.07,42.82,82.61,126.37,107.43,122.21,79.28
2017-08-11 04:00:00,244.12,142.1,136.47,65.95,42.92,82.1,126.43,107.55,122.79,79.92
2017-08-14 04:00:00,246.54,143.93,138.54,66.43,43.36,83.47,125.78,107.29,121.92,77.76
2017-08-15 04:00:00,246.51,144.03,137.4,66.38,43.41,83.22,125.25,106.97,120.98,78.0
2017-08-16 04:00:00,246.94,144.28,137.44,66.76,43.86,83.55,125.71,107.17,121.87,76.56
2017-08-17 04:00:00,243.09,141.33,134.93,66.01,43.3,83.03,126.65,107.55,122.49,76.96
2017-08-18 04:00:00,242.71,141.23,134.92,66.19,43.67,82.19,126.62,107.57,122.3,79.76
2017-08-21 04:00:00,242.9,141.05,134.83,66.17,43.83,83.07,126.93,107.64,122.76,77.68
2017-08-22 04:00:00,245.44,143.2,136.29,66.49,44.32,82.83,126.44,107.43,122.21,78.16
2017-08-23 04:00:00,244.56,142.69,136.07,66.5,44.53,83.68,127.3,107.8,122.67,79.04
2017-08-24 04:00:00,243.99,142.27,136.49,66.35,44.67,83.42,126.83,107.63,122.29,77.68
2017-08-25 04:00:00,244.56,141.97,136.88,66.75,44.93,83.82,127.32,107.81,122.74,78.0
2017-08-28 04:00:00,244.57,142.41,137.46,66.75,44.77,83.18,127.24,107.91,124.69,76.24
2017-08-29 04:00:00,244.85,142.97,137.49,66.48,44.69,83.09,127.65,108.16,124.42,75.68
2017-08-30 04:00:00,246.01,144.65,138.37,66.39,44.76,83.56,127.61,108.07,124.36,75.04
2017-08-31 04:00:00,247.49,146.2,139.73,66.9,44.83,84.04,127.99,108.24,125.82,77.04
2017-09-01 04:00:00,247.84,146.0,140.52,66.99,45.16,84.33,126.75,107.76,126.06,77.36
2017-09-05 04:00:00,246.06,144.69,139.17,66.54,44.57,84.1,128.76,108.51,127.46,79.36
2017-09-06 04:00:00,246.9,145.13,139.46,66.95,44.86,84.32,127.97,108.25,126.81,80.32
2017-09-07 04:00:00,246.87,145.47,139.11,67.5,45.19,84.86,129.28,108.72,128.13,80.24
2017-09-08 04:00:00,246.58,144.21,139.22,67.51,44.89,84.93,129.0,108.64,127.97,77.84
2017-09-11 04:00:00,249.21,145.87,140.68,68.04,45.49,85.71,127.46,108.02,126.19,78.56
2017-09-12 04:00:00,250.05,146.22,141.54,68.25,45.44,84.7,126.79,107.76,126.56,78.96
2017-09-13 04:00:00,250.17,146.42,141.96,67.88,45.2,84.48,126.29,107.54,125.61,80.56
2017-09-14 04:00:00,250.09,145.56,141.83,68.0,45.32,85.18,126.81,107.56,126.16,81.04
2017-09-15 04:00:00,249.19,146.06,142.41,68.06,45.59,85.34,126.86,107.69,125.53,81.6
2017-09-18 04:00:00,249.72,145.55,143.38,68.15,45.75,84.88,126.13,107.27,124.36,81.36
2017-09-19 04:00:00,249.97,145.8,143.38,68.47,45.85,84.32,125.82,107.15,124.62,80.88
2017-09-20 04:00:00,250.06,145.35,143.84,68.32,45.64,84.09,125.91,106.94,123.62,81.92
2017-09-21 04:00:00,249.39,144.46,143.69,68.18,45.64,83.93,125.84,106.8,122.68,82.0
2017-09-22 04:00:00,249.44,144.32,144.3,68.39,45.38,82.49,126.2,106.99,123.24,81.92
2017-09-25 04:00:00,248.93,142.8,144.5,68.0,44.61,82.97,126.99,107.31,124.53,84.4
2017-09-26 04:00:00,249.08,143.17,144.61,67.85,44.49,83.11,126.76,107.22,123.14,83.92
2017-09-27 04:00:00,250.05,144.46,147.44,67.9,44.33,82.36,124.85,106.67,121.98,84.16
2017-09-28 04:00:00,250.35,144.41,147.83,68.08,44.3,82.92,124.48,106.65,122.21,83.44
2017-09-29 04:00:00,251.23,145.45,148.18,68.48,44.81,83.09,124.76,106.52,121.58,83.44
2017-10-02 04:00:00,252.32,145.58,150.0,68.42,44.82,82.97,124.28,106.24,120.77,81.68
2017-10-03 04:00:00,252.86,145.89,150.33,68.65,45.53,82.85,124.4,106.39,120.83,81.44
2017-10-04 04:00:00,253.16,146.03,149.85,68.52,45.52,83.27,124.41,106.36,121.17,80.64
2017-10-05 04:00:00,254.66,147.46,150.26,68.48,45.86,83.57,123.94,106.25,120.52,82.0
2017-10-06 04:00:00,254.37,147.66,150.05,68.43,45.63,83.3,123.59,106.12,121.09,79.76
2017-10-09 04:00:00,253.95,147.49,149.43,68.45,45.6,83.5,123.98,106.24,122.08,80.0
2017-10-10 04:00:00,254.62,147.6,149.86,69.1,46.05,83.75,124.18,106.28,122.4,82.24
2017-10-11 04:00:00,255.02,148.04,149.75,69.27,46.26,84.03,124.42,106.4,122.79,82.88
2017-10-12 04:00:00,254.64,147.77,149.64,69.21,46.24,84.57,124.95,106.5,122.89,81.84
2017-10-13 04:00:00,254.95,148.34,149.37,69.57,46.66,84.79,125.85,106.86,123.82,82.96
2017-10-16 04:00:00,255.29,148.85,149.24,69.52,46.63,84.37,125.76,106.68,122.97,83.68
2017-10-17 04:00:00,255.47,149.04,148.81,69.34,46.39,84.47,125.92,106.64,122.13,83.92
2017-10-18 04:00:00,255.72,148.86,149.52,69.54,46.5,84.38,125.09,106.37,121.67,83.84
2017-10-19 04:00:00,255.79,148.31,149.29,69.43,46.09,84.13,125.31,106.48,122.39,82.8
2017-10-20 04:00:00,257.11,148.71,149.98,69.34,46.26,83.65,123.98,106.04,121.61,83.44
2017-10-23 04:00:00,256.11,147.74,148.86,69.19,45.89,83.33,124.2,106.14,121.8,83.36
2017-10-24 04:00:00,256.56,147.99,149.17,69.3,45.89,82.83,123.43,105.82,121.33,84.32
2017-10-25 04:00:00,255.29,147.43,148.45,69.03,45.79,82.59,122.84,105.65,121.35,83.84
2017-10-26 04:00:00,255.62,146.96,148.76,69.02,45.48,81.91,122.43,105.51,120.33,84.56
2017-10-27 04:00:00,257.71,151.24,149.79,69.18,46.14,82.28,123.24,105.85,120.9,86.72
2017-10-30 04:00:00,256.75,151.58,148.21,69.34,45.85,82.21,124.42,106.23,121.13,86.96
2017-10-31 04:00:00,257.15,152.15,149.26,69.63,46.28,82.2,124.46,106.16,120.67,87.44
2017-11-01 04:00:00,257.49,152.1,148.27,69.7,46.52,82.6,124.75,106.06,121.11,87.2
2017-11-02 04:00:00,257.59,151.81,148.71,69.91,46.58,83.3,125.3,106.2,121.19,87.92
2017-11-03 04:00:00,258.45,153.27,148.61,69.8,46.34,83.09,125.64,106.37,120.62,89.44
2017-11-06 05:00:00,258.85,153.79,148.78,69.9,46.86,83.65,126.11,106.5,121.65,92.08
2017-11-07 05:00:00,258.67,153.88,147.0,69.64,46.56,84.33,126.64,106.54,121.21,91.92
2017-11-08 05:00:00,259.11,154.5,147.2,69.87,46.78,84.75,126.36,106.41,121.63,91.28
2017-11-09 05:00:00,258.17,153.69,146.68,69.47,46.49,84.84,126.0,106.37,122.13,91.68
2017-11-10 05:00:00,258.09,153.68,146.57,69.28,46.29,84.93,124.1,105.83,121.13,91.36
2017-11-13 05:00:00,258.33,153.87,146.61,68.99,46.19,85.36,124.36,105.78,121.31,91.04
2017-11-14 05:00:00,257.73,153.31,146.21,68.94,45.88,85.18,125.2,105.93,121.56,89.04
2017-11-15 05:00:00,256.44,152.59,145.63,68.61,45.64,84.32,126.56,106.31,121.41,88.72
2017-11-16 05:00:00,258.62,154.54,147.77,69.16,46.59,85.02,125.46,106.04,121.4,88.56
2017-11-17 05:00:00,257.86,153.95,148.45,68.91,46.82,84.65,126.39,106.18,122.86,90.8
2017-11-20 05:00:00,258.3,153.83,149.53,69.06,47.06,84.4,126.34,106.01,121.31,90.24
2017-11-21 05:00:00,259.99,155.5,151.09,69.58,47.69,85.03,126.74,106.03,121.51,91.2
2017-11-22 05:00:00,259.76,155.69,150.89,69.77,47.81,84.84,127.15,106.37,122.63,92.8
2017-11-24 05:00:00,260.36,156.26,150.95,70.34,47.71,84.95,126.8,106.28,122.32,94.32
2017-11-27 05:00:00,260.23,156.19,150.49,69.92,47.01,84.55,126.62,106.35,122.83,92.72
2017-11-28 05:00:00,262.87,156.59,152.86,70.32,47.36,84.23,126.79,106.37,122.81,92.64
2017-11-29 05:00:00,262.71,153.86,153.37,70.04,46.61,84.26,125.54,106.03,122.04,91.76
2017-11-30 05:00:00,265.01,155.15,153.65,70.11,46.1,84.39,125.12,105.7,121.1,91.76
2017-12-01 05:00:00,264.46,154.49,153.02,69.83,45.84,84.59,126.55,105.93,121.59,93.36
2017-12-04 05:00:00,264.14,152.71,152.45,69.58,45.93,84.17,126.61,105.88,121.18,91.92
2017-12-05 05:00:00,263.19,152.81,150.93,69.43,45.9,83.47,127.24,105.96,120.32,92.32
2017-12-06 05:00:00,263.24,153.5,150.22,69.29,45.28,83.39,127.68,106.18,120.07,89.6
2017-12-07 05:00:00,264.07,154.02,151.27,69.47,45.41,83.6,126.68,105.99,118.49,90.64
2017-12-08 05:00:00,265.51,154.7,151.41,69.84,45.94,84.03,126.69,105.91,118.48,91.92
2017-12-11 05:00:00,266.31,155.9,151.35,70.02,46.17,84.02,126.43,105.84,118.01,92.8
2017-12-12 05:00:00,266.78,155.69,150.88,70.11,45.86,84.43,126.38,105.75,118.15,91.52
2017-12-13 05:00:00,266.75,155.99,151.78,70.38,46.41,84.57,127.33,106.18,119.17,90.64
2017-12-14 05:00:00,265.66,155.88,150.1,69.99,46.07,84.55,127.87,106.14,118.93,91.44
2017-12-15 05:00:00,266.51,157.65,152.24,69.97,46.17,85.08,128.35,106.12,119.18,91.68
2017-12-18 05:00:00,268.2,158.64,154.3,70.8,46.69,85.64,127.18,105.88,119.73,91.52
2017-12-19 05:00:00,267.17,157.7,153.08,69.8,45.75,83.82,125.53,105.4,119.82,92.08
2017-12-20 05:00:00,267.03,157.53,153.38,69.68,45.81,82.85,124.14,105.09,120.14,92.88
